1398756900,1.21666705608368,0.99666702747345,1.23333299160004,0.883333027362824,1.03666305541992,1.02333295345306
1398757200,1.14333295822144,0.866666972637176,1.12999999523163,0.866666972637176,0.939999997615814,0.943333029747009
1398757500,1.05333304405212,0.836667001247406,1.06666696071625,0.77999997138977,0.963337004184723,0.906666994094849
1398757800,1.03333294391632,0.863332986831665,1.09333300590515,0.773333013057709,0.899999976158142,0.866666972637176
1398758100,0.989997029304504,0.77666699886322,1.13999998569489,0.816667020320892,0.896667003631592,0.860000014305115
1398758400,1.41667103767395,1.0900000333786,1.49666702747345,1.05333304405212,1.24666202068329,1.13666701316834
1398758700,0.773330986499786,0.716666996479034,0.836667001247406,0.60666698217392,0.766667008399963,0.743332982063294
1398759000,0.836669027805328,0.693331003189087,0.873332977294922,0.689999997615814,0.800000011920929,0.813332974910736
1398759300,0.930000007152558,0.870000004768372,1.05999994277954,0.829999983310699,0.836669027805328,0.939999997615814
1398759600,0.983332991600037,0.763333022594452,1.10999596118927,0.72333300113678,0.769999980926514,0.77666699886322
1398759900,1.01666700839996,0.673336029052734,0.953337013721466,0.75333297252655,0.929997026920318,0.930000007152558
1398760200,1.19666695594788,0.899999976158142,1.26333296298981,0.916666984558106,0.97333699464798,1.19666695594788
1398760500,0.943333029747009,0.773333013057709,0.926666975021362,0.74666702747345,0.816667020320892,0.800000011920929
1398760800,1.28999996185303,0.953329980373383,1.31666696071625,1.01999998092651,0.983332991600037,1.04999995231628
1398761100,0.793332993984222,0.576668977737427,0.833333015441894,0.610000014305115,0.699999988079071,0.759999990463257
1398761400,1.11666703224182,0.786666989326477,1.10666704177856,0.833333015441894,0.863332986831665,0.980000019073486
1398761700,1.24999594688416,0.866666972637176,1.18332898616791,0.969996988773346,1.00332999229431,1.03666698932648
1398762000,0.966666996479034,0.823333024978638,1.16667103767395,0.860002994537354,1.0100029706955,0.946667015552521
1398762300,0.960003018379211,0.636667013168335,0.990000009536743,0.77999997138977,0.876667022705078,0.826667010784149
1398762600,0.910000026226044,0.709999978542328,1.04999995231628,0.706667006015778,0.893329977989197,0.946657001972198
1398762900,0.966666996479034,0.709999978542328,0.966663002967834,0.75,0.846669018268585,0.856675028800964
1398763200,1.19666695594788,1.02666699886322,1.33667099475861,1.00999999046326,1.08000004291534,1.25999999046326
1398763500,0.970000028610229,0.676666975021362,0.853330016136169,0.696667015552521,0.843333005905151,0.77999997138977
1398763800,0.883333027362824,0.720000028610229,0.943336009979248,0.773333013057709,0.843333005905151,0.886667013168335
